player_id,season,whiff_pct,n_pitches
643377,2023,26.783858267716536,1016.0
643410,2023,30.39735327963176,869.0
643493,2023,20.486036671368126,709.0
643511,2023,22.201078167115902,1113.0
645261,2023,25.209300567107753,2645.0
647315,2023,25.0,121.0
647336,2023,22.239908256880735,436.0
650496,2023,21.5,116.0
650556,2023,39.65625517812759,1207.0
650633,2023,28.47465794170137,1681.0
650644,2023,22.802129817444218,1972.0
650671,2023,21.6,135.0
650893,2023,27.176568501920617,781.0
650911,2023,25.31528444139822,1459.0
650960,2023,21.617721518987345,316.0
656061,2023,26.69297352342159,982.0
656222,2023,28.480373831775697,642.0
656232,2023,22.8936790923825,1234.0
656234,2023,20.545758754863815,1285.0
656257,2023,27.31392405063291,553.0
656271,2023,22.15121668597914,863.0
656288,2023,28.78144927536232,2070.0
656290,2023,34.9,159.0
656302,2023,30.315618084097377,3163.0
656353,2023,20.098956975228162,767.0
656382,2023,25.475925925925928,324.0
656412,2023,24.01276595744681,1034.0
656427,2023,26.87512077294686,2484.0
656457,2023,30.3,122.0
656464,2023,30.26568720379147,1055.0
656529,2023,27.56666666666667,852.0
656546,2023,36.787268232385664,809.0
656557,2023,28.870881670533638,1724.0
656578,2023,22.99636752136752,936.0
656605,2023,22.923535093367676,3106.0
656629,2023,27.12947729220223,2334.0
656638,2023,36.86229508196721,976.0
656730,2023,33.23422370617696,599.0
656731,2023,23.36417910447761,2211.0
656756,2023,25.940402637972927,2881.0
656794,2023,21.6,144.0
656814,2023,16.4,96.0
656849,2023,28.963224821973547,1966.0
656876,2023,24.566420664206642,542.0
656945,2023,36.011184755592375,1207.0
656970,2023,21.60322580645161,248.0
656981,2023,18.8,129.0
657006,2023,24.28585780525502,2588.0
657024,2023,32.60821529745042,1059.0
657031,2023,31.629433962264148,265.0
657044,2023,20.48496420047733,419.0
657053,2023,24.591335044929398,1558.0
657097,2023,32.182327586206895,928.0
657140,2023,22.753846153846155,442.0
657240,2023,33.91981900452488,1105.0
657248,2023,36.4,103.0
657265,2023,26.447596899224806,645.0
657277,2023,20.33139534883721,3182.0
657376,2023,23.17663796330962,2671.0
657508,2023,25.578564593301433,1045.0
657514,2023,25.762941176470587,850.0
657571,2023,26.24926971762415,1027.0
657585,2023,23.26865671641791,201.0
657612,2023,14.802627511591961,647.0
657746,2023,27.108739365815932,2586.0
657756,2023,21.64543663821405,1523.0
658648,2023,28.20338218714769,887.0
659275,2023,22.88074957410562,587.0
660261,2023,30.28798151001541,1298.0
660271,2023,30.54627976190476,2016.0
660761,2023,30.177366255144033,486.0
660787,2023,12.3,244.0
660813,2023,17.044241119483313,929.0
660825,2023,27.8,122.0
660853,2023,28.440293809024134,953.0
660896,2023,32.8,133.0
661309,2023,18.504166666666666,768.0
661395,2023,36.33008849557522,1017.0
661403,2023,27.63536804308797,1114.0
661440,2023,17.5245,600.0
661527,2023,25.246204188481673,764.0
662253,2023,38.62775119617225,836.0
663158,2023,26.441176470588236,425.0
663362,2023,19.093610698365527,673.0
663372,2023,22.17762039660057,706.0
663385,2023,10.5,136.0
663423,2023,25.38,310.0
663462,2023,29.480445544554453,404.0
663465,2023,24.0,90.0
663474,2023,17.4,190.0
663485,2023,18.8,152.0
663542,2023,28.6,142.0
663546,2023,21.8220202020202,495.0
663556,2023,33.604175824175826,1820.0
663558,2023,34.29137931034483,696.0
663559,2023,17.653024911032027,1124.0
663562,2023,12.3,302.0
663567,2023,21.346723646723643,1404.0
663623,2023,18.240847694457386,2147.0
663658,2023,22.97115987460815,638.0
663687,2023,23.56082089552239,1072.0
663704,2023,21.6592,250.0
663738,2023,24.982916666666668,720.0
663765,2023,13.659939759036146,664.0
663773,2023,21.36177311725453,1049.0
663776,2023,27.033232628398796,2317.0
663804,2023,25.903703703703698,567.0
663855,2023,28.17471590909091,1056.0
663878,2023,26.137974683544304,632.0
663903,2023,20.835510363707474,2557.0
663941,2023,22.91687306501548,1292.0
663947,2023,27.270225694444445,1152.0
663986,2023,30.11330967169476,1127.0
663989,2023,10.199999999999998,101.0
663992,2023,23.84,295.0
664028,2023,20.316363636363636,220.0
664062,2023,21.31106434155141,1663.0
664126,2023,30.503703703703703,729.0
664139,2023,25.86998207885305,1116.0
664192,2023,17.905967976710333,687.0
664199,2023,27.34297752808989,1068.0
664208,2023,33.442226680040115,997.0
664285,2023,26.35774456521739,2944.0
664294,2023,34.05176738882554,877.0
664299,2023,27.088611111111113,2880.0
664353,2023,25.55939781021898,1096.0
664747,2023,34.366522864538396,1159.0
664854,2023,34.90815602836879,564.0
664875,2023,23.623753169907015,1183.0
664942,2023,14.75294117647059,289.0
665001,2023,18.2,127.0
